ref_area,indicator,source,classif1,time,obs_value,obs_status,note_classif,note_indicator,note_source
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_PUB,2014,89,,,T13:149_T14:154_I1:468,S9:259
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_TOTAL,2015,445,,,T13:149_T14:154,S9:259
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_AGR,2015,58,,,T13:149_T14:154,S9:259
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_MAN,2015,53,,,T13:149_T14:154,S9:259
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_CON,2015,59,,,T13:149_T14:154,S9:259
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_MEL,2015,12,,,T13:149_T14:154,S9:259
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_MKT,2015,153,,,T13:149_T14:154,S9:259
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_PUB,2015,110,,,T13:149_T14:154,S9:259
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_X,2015,0,,,T13:149_T14:154,S9:259
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_TOTAL,2016,387,,,T13:149_T14:154,S9:259
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_AGR,2016,49,,,T13:149_T14:154,S9:259
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_MAN,2016,62,,,T13:149_T14:154,S9:259
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_CON,2016,69,,,T13:149_T14:154,S9:259
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_MEL,2016,19,,,T13:149_T14:154,S9:259
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_MKT,2016,124,,,T13:149_T14:154,S9:259
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_PUB,2016,64,,,T13:149_T14:154,S9:259
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_X,2016,0,,,T13:149_T14:154,S9:259
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_TOTAL,2017,395,,,T13:149_T14:154,S9:259
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_AGR,2017,50,,,T13:149_T14:154,S9:259
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_MAN,2017,53,,,T13:149_T14:154,S9:259
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_CON,2017,60,,,T13:149_T14:154,S9:259
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_MEL,2017,21,,,T13:149_T14:154,S9:259
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_MKT,2017,147,,,T13:149_T14:154,S9:259
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_PUB,2017,64,,,T13:149_T14:154,S9:259
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_X,2017,0,,,T13:149_T14:154,S9:259
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_TOTAL,2018,347,,,T13:149_T14:154_I2:1681_I5:221,S9:259
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_AGR,2018,50,,,T13:149_T14:154_I2:1681_I5:221,S9:259
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_MAN,2018,44,,,T13:149_T14:154_I2:1681_I5:221,S9:259
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_CON,2018,55,,,T13:149_T14:154_I2:1681_I5:221,S9:259
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_MEL,2018,13,,,T13:149_T14:154_I2:1681_I5:221,S9:259
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_MKT,2018,115,,,T13:149_T14:154_I2:1681_I5:221,S9:259
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_PUB,2018,70,,,T13:149_T14:154_I2:1681_I5:221,S9:259
ARG,INJ_FATL_ECO_NB,FX:154,ECO_AGGREGATE_X,2018,0,,,T13:149_T14:154_I2:1681_I5:221,S9:259
ARM,INJ_FATL_ECO_NB,EB:176,ECO_ISIC3_TOTAL,1990,92,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_AGGREGATE_TOTAL,1990,92,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_ISIC3_TOTAL,1992,31,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_AGGREGATE_TOTAL,1992,31,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_ISIC3_TOTAL,1993,33,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_AGGREGATE_TOTAL,1993,33,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_ISIC3_TOTAL,1994,15,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_AGGREGATE_TOTAL,1994,15,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_ISIC3_TOTAL,1995,15,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_AGGREGATE_TOTAL,1995,15,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_ISIC3_TOTAL,1996,11,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_AGGREGATE_TOTAL,1996,11,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_ISIC3_TOTAL,1997,10,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_AGGREGATE_TOTAL,1997,10,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_ISIC3_TOTAL,1998,9,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_AGGREGATE_TOTAL,1998,9,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_ISIC3_TOTAL,1999,5,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_AGGREGATE_TOTAL,1999,5,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_ISIC3_TOTAL,2000,17,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_AGGREGATE_TOTAL,2000,17,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_ISIC3_TOTAL,2001,16,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_AGGREGATE_TOTAL,2001,16,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_ISIC3_TOTAL,2002,15,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_AGGREGATE_TOTAL,2002,15,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_ISIC3_TOTAL,2003,27,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_AGGREGATE_TOTAL,2003,27,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_ISIC3_TOTAL,2004,22,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_AGGREGATE_TOTAL,2004,22,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_ISIC3_TOTAL,2005,17,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_AGGREGATE_TOTAL,2005,17,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_ISIC3_TOTAL,2006,17,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_AGGREGATE_TOTAL,2006,17,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_ISIC3_TOTAL,2007,15,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_AGGREGATE_TOTAL,2007,15,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_ISIC3_TOTAL,2008,12,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_AGGREGATE_TOTAL,2008,12,,,T13:149,
ARM,INJ_FATL_ECO_NB,EB:176,ECO_ISIC4_TOTAL,2013,2,,,T13:149_T14:156_I1:468,S8:1619_S9:66
ARM,INJ_FATL_ECO_NB,EB:176,ECO_AGGREGATE_TOTAL,2013,2,,,T13:149_T14:156_I1:468,S8:1619_S9:66
ARM,INJ_FATL_ECO_NB,EB:176,ECO_ISIC4_TOTAL,2014,9,,,T13:149_T14:156_I1:468,S8:1619_S9:66
ARM,INJ_FATL_ECO_NB,EB:176,ECO_ISIC4_B,2014,3,,,T13:149_T14:156_I1:468,S8:1619_S9:66
ARM,INJ_FATL_ECO_NB,EB:176,ECO_ISIC4_C,2014,1,,,T13:149_T14:156_I1:468,S8:1619_S9:66
ARM,INJ_FATL_ECO_NB,EB:176,ECO_ISIC4_D,2014,4,,,T13:149_T14:156_I1:468,S8:1619_S9:66
ARM,INJ_FATL_ECO_NB,EB:176,ECO_ISIC4_H,2014,1,,,T13:149_T14:156_I1:468,S8:1619_S9:66
ARM,INJ_FATL_ECO_NB,EB:176,ECO_AGGREGATE_TOTAL,2014,9,,,T13:149_T14:156_I1:468,S8:1619_S9:66
ARM,INJ_FATL_ECO_NB,EB:176,ECO_ISIC4_TOTAL,2018,9,,,T13:149_T14:156,S14:4077_S8:1619_S9:66_S10:73
ARM,INJ_FATL_ECO_NB,EB:176,ECO_ISIC4_B,2018,3,,,T13:149_T14:156,S14:4077_S8:1619_S9:66_S10:73
ARM,INJ_FATL_ECO_NB,EB:176,ECO_ISIC4_C,2018,6,,,T13:149_T14:156,S14:4077_S8:1619_S9:66_S10:73
ARM,INJ_FATL_ECO_NB,EB:176,ECO_AGGREGATE_TOTAL,2018,9,,,T13:149_T14:156,S14:4077_S8:1619_S9:66_S10:73
ARM,INJ_FATL_ECO_NB,FF:172,ECO_ISIC4_TOTAL,2009,16,,,T13:149_T14:153,S9:66
ARM,INJ_FATL_ECO_NB,FF:172,ECO_ISIC4_B,2009,3,,,T13:149_T14:153,S9:66
ARM,INJ_FATL_ECO_NB,FF:172,ECO_ISIC4_C,2009,5,,,T13:149_T14:153,S9:66
ARM,INJ_FATL_ECO_NB,FF:172,ECO_ISIC4_D,2009,4,,,T13:149_T14:153,S9:66
ARM,INJ_FATL_ECO_NB,FF:172,ECO_ISIC4_F,2009,1,,,T13:149_T14:153,S9:66
ARM,INJ_FATL_ECO_NB,FF:172,ECO_ISIC4_H,2009,1,,,T13:149_T14:153,S9:66
ARM,INJ_FATL_ECO_NB,FF:172,ECO_ISIC4_R,2009,1,,,T13:149_T14:153,S9:66
ARM,INJ_FATL_ECO_NB,FF:172,ECO_ISIC4_S,2009,1,,,T13:149_T14:153,S9:66
ARM,INJ_FATL_ECO_NB,FF:172,ECO_AGGREGATE_TOTAL,2009,16,,,T13:149_T14:153,S9:66
ARM,INJ_FATL_ECO_NB,FF:172,ECO_ISIC4_TOTAL,2010,12,,,T13:149_T14:153,S9:66
ARM,INJ_FATL_ECO_NB,FF:172,ECO_ISIC4_B,2010,3,,,T13:149_T14:153,S9:66
ARM,INJ_FATL_ECO_NB,FF:172,ECO_ISIC4_C,2010,1,,,T13:149_T14:153,S9:66
ARM,INJ_FATL_ECO_NB,FF:172,ECO_ISIC4_D,2010,2,,,T13:149_T14:153,S9:66
ARM,INJ_FATL_ECO_NB,FF:172,ECO_ISIC4_F,2010,4,,,T13:149_T14:153,S9:66
ARM,INJ_FATL_ECO_NB,FF:172,ECO_ISIC4_H,2010,2,,,T13:149_T14:153,S9:66
ARM,INJ_FATL_ECO_NB,FF:172,ECO_AGGREGATE_TOTAL,2010,12,,,T13:149_T14:153,S9:66
ATG,INJ_FATL_ECO_NB,FF:874,ECO_ISIC2_TOTAL,1982,29,,,T13:149,
ATG,INJ_FATL_ECO_NB,FF:874,ECO_AGGREGATE_TOTAL,1982,29,,,T13:149,
ATG,INJ_FATL_ECO_NB,FF:874,ECO_ISIC2_TOTAL,1983,11,,,T13:149,
ATG,INJ_FATL_ECO_NB,FF:874,ECO_AGGREGATE_TOTAL,1983,11,,,T13:149,
ATG,INJ_FATL_ECO_NB,FF:874,ECO_ISIC2_TOTAL,1984,3,,,T13:149,
ATG,INJ_FATL_ECO_NB,FF:874,ECO_AGGREGATE_TOTAL,1984,3,,,T13:149,
ATG,INJ_FATL_ECO_NB,FF:874,ECO_ISIC2_TOTAL,1992,0,,,T13:149,
ATG,INJ_FATL_ECO_NB,FF:874,ECO_AGGREGATE_TOTAL,1992,0,,,T13:149,
ATG,INJ_FATL_ECO_NB,FF:874,ECO_ISIC2_TOTAL,1993,0,,,T13:149,
ATG,INJ_FATL_ECO_NB,FF:874,ECO_AGGREGATE_TOTAL,1993,0,,,T13:149,
ATG,INJ_FATL_ECO_NB,FF:874,ECO_ISIC2_TOTAL,1994,0,,,T13:149,
ATG,INJ_FATL_ECO_NB,FF:874,ECO_AGGREGATE_TOTAL,1994,0,,,T13:149,
ATG,INJ_FATL_ECO_NB,FF:874,ECO_ISIC2_TOTAL,1995,1,,,T13:149,
ATG,INJ_FATL_ECO_NB,FF:874,ECO_AGGREGATE_TOTAL,1995,1,,,T13:149,
ATG,INJ_FATL_ECO_NB,FF:874,ECO_ISIC2_TOTAL,1996,0,,,T13:149,
ATG,INJ_FATL_ECO_NB,FF:874,ECO_AGGREGATE_TOTAL,1996,0,,,T13:149,
ATG,INJ_FATL_ECO_NB,FF:874,ECO_ISIC2_TOTAL,1997,0,,,T13:149,
ATG,INJ_FATL_ECO_NB,FF:874,ECO_AGGREGATE_TOTAL,1997,0,,,T13:149,
ATG,INJ_FATL_ECO_NB,FF:874,ECO_ISIC2_TOTAL,1998,1,,,T13:149,
ATG,INJ_FATL_ECO_NB,FF:874,ECO_AGGREGATE_TOTAL,1998,1,,,T13:149,
ATG,INJ_FATL_ECO_NB,FF:874,ECO_ISIC2_TOTAL,2000,0,,,T13:149,
ATG,INJ_FATL_ECO_NB,FF:874,ECO_AGGREGATE_TOTAL,2000,0,,,T13:149,
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_TOTAL,1992,454,,,T13:150,S3:26_S4:32
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_A,1992,42,,,T13:150,S3:26_S4:32
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_C,1992,22,,,T13:150,S3:26_S4:32
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_D,1992,81,,,T13:150,S3:26_S4:32
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_E,1992,16,,,T13:150,S3:26_S4:32
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_F,1992,47,,,T13:150,S3:26_S4:32
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_G,1992,62,,,T13:150,S3:26_S4:32
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_I,1992,80,,,T13:150,S3:26_S4:32
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_J,1992,27,,,T13:150,S3:26_S4:32
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_L,1992,15,,,T13:150,S3:26_S4:32
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_M,1992,35,,,T13:150,S3:26_S4:32
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_O,1992,21,,,T13:150,S3:26_S4:32
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_X,1992,6,,,T13:150,S3:26_S4:32
AUS,INJ_FATL_ECO_NB,FA:877,ECO_AGGREGATE_TOTAL,1992,454,,,T13:150,S3:26_S4:32
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_TOTAL,1993,417,,,T13:150,S3:26_S4:32
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_A,1993,36,,,T13:150,S3:26_S4:32
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_C,1993,17,,,T13:150,S3:26_S4:32
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_D,1993,73,,,T13:150,S3:26_S4:32
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_E,1993,10,,,T13:150,S3:26_S4:32
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_F,1993,55,,,T13:150,S3:26_S4:32
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_G,1993,50,,,T13:150,S3:26_S4:32
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_I,1993,72,,,T13:150,S3:26_S4:32
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_J,1993,31,,,T13:150,S3:26_S4:32
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_L,1993,14,,,T13:150,S3:26_S4:32
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_M,1993,34,,,T13:150,S3:26_S4:32
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_O,1993,20,,,T13:150,S3:26_S4:32
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_X,1993,5,,,T13:150,S3:26_S4:32
AUS,INJ_FATL_ECO_NB,FA:877,ECO_AGGREGATE_TOTAL,1993,417,,,T13:150,S3:26_S4:32
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_TOTAL,1994,318,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_A,1994,31,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_C,1994,15,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_D,1994,44,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_E,1994,9,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_F,1994,43,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_G,1994,32,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_I,1994,57,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_J,1994,15,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_L,1994,13,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_M,1994,34,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_O,1994,18,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_X,1994,7,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_AGGREGATE_TOTAL,1994,318,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_TOTAL,1995,289,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_A,1995,34,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_C,1995,26,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_D,1995,52,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_E,1995,4,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_F,1995,43,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_G,1995,22,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_H,1995,5,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_I,1995,42,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_J,1995,3,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_K,1995,18,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_L,1995,6,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_M,1995,5,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_N,1995,19,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_X,1995,10,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_AGGREGATE_TOTAL,1995,289,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_TOTAL,1996,246,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_A,1996,18,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_C,1996,10,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_D,1996,37,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_E,1996,8,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_F,1996,38,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_G,1996,28,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_H,1996,3,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_I,1996,43,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_J,1996,2,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_K,1996,22,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_L,1996,14,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_M,1996,0,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_N,1996,16,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_X,1996,7,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_AGGREGATE_TOTAL,1996,246,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_TOTAL,1997,264,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_A,1997,30,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_C,1997,24,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_D,1997,41,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_E,1997,1,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_F,1997,43,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_G,1997,0,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_H,1997,5,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_I,1997,40,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_J,1997,5,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_K,1997,18,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_L,1997,8,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_M,1997,4,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_N,1997,13,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_O,1997,9,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_X,1997,3,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_AGGREGATE_TOTAL,1997,264,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_TOTAL,1998,246,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_A,1998,31,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_C,1998,17,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_D,1998,41,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_E,1998,2,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_F,1998,24,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_G,1998,30,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_H,1998,7,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_I,1998,51,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_J,1998,0,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_K,1998,17,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_L,1998,3,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_M,1998,2,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_N,1998,21,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_O,1998,17,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_X,1998,0,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_AGGREGATE_TOTAL,1998,246,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_TOTAL,1999,212,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_A,1999,12,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_C,1999,12,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_D,1999,18,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_E,1999,2,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_F,1999,36,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_G,1999,25,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_H,1999,5,,,T13:150,S3:26_S4:34
AUS,INJ_FATL_ECO_NB,FA:877,ECO_ISIC3_I,1999,47,,,T13:150,S3:26_S4:34
